year,month,units,load,total_services,billed_services,circle_count,division_count,subdivision_count,charging_station_count,latitude,longitude,district_area_sqkm,quarter,year_index,month_of_year,is_first_month,is_last_month,stations_per_sqkm,units_per_station,load_per_station,services_per_station,billed_service_ratio,average_units_per_service,average_load_per_service,average_units_per_billed_service,previous_month_units,previous_month_load,rolling_average_3m,rolling_average_6m,rolling_average_12m,rolling_std_3m,rolling_std_6m,rolling_max_6m,rolling_min_6m,monthly_growth_rate,monthly_load_growth,cumulative_units,cumulative_load
2024,8,55589.0,726.0,24,24.0,1,3,7,111,17.5442037664792,78.55770391375447,1076.223774850676,3,3,8,0,0,0.10313840169104334,500.8018018018018,6.54054054054054,0.21621621621621623,1.0,2316.2083333333335,30.25,2316.2083333333335,48382.0,726.0,44466.333333333336,35346.666666666664,28817.916666666668,4622.591949689411,10556.444565603833,48382.0,23999.0,14.89603571576206,0.0,459302.0,11670.0
2024,9,46926.0,726.0,24,24.0,1,3,7,111,17.5442037664792,78.55770391375447,1076.223774850676,3,3,9,0,0,0.10313840169104334,422.7567567567568,6.54054054054054,0.21621621621621623,1.0,1955.25,30.25,1955.25,55589.0,726.0,49873.666666666664,40388.0,32343.25,5134.659904349396,11952.749072912056,55589.0,23999.0,-15.584018420910612,0.0,514891.0,12396.0
2024,10,27653.0,726.0,24,24.0,1,3,7,111,17.5442037664792,78.55770391375447,1076.223774850676,4,3,10,0,0,0.10313840169104334,249.12612612612614,6.54054054054054,0.21621621621621623,1.0,1152.2083333333333,30.25,1152.2083333333333,46926.0,726.0,50299.0,44209.166666666664,33954.0,4638.756191049495,8954.097239066969,55589.0,29341.0,-41.071048033073346,0.0,561817.0,13122.0
2024,11,29117.0,726.0,24,24.0,1,3,7,111,17.5442037664792,78.55770391375447,1076.223774850676,4,3,11,0,0,0.10313840169104334,262.31531531531533,6.54054054054054,0.21621621621621623,1.0,1213.2083333333333,30.25,1213.2083333333333,27653.0,726.0,43389.333333333336,43927.833333333336,34314.166666666664,14299.861269723333,9523.115780387567,55589.0,27653.0,5.294181463132391,0.0,589470.0,13848.0
2024,12,32971.0,726.0,24,24.0,1,3,7,111,17.5442037664792,78.55770391375447,1076.223774850676,4,3,12,0,0,0.10313840169104334,297.036036036036,6.54054054054054,0.21621621621621623,1.0,1373.7916666666667,30.25,1373.7916666666667,29117.0,726.0,34565.333333333336,42219.5,34636.583333333336,10729.64977682559,11264.970816651059,55589.0,27653.0,13.236253734931484,0.0,618587.0,14574.0
2025,1,33232.0,1100.0,31,24.0,1,3,7,111,17.5442037664792,78.55770391375447,1076.223774850676,1,4,1,0,0,0.10313840169104334,299.3873873873874,9.90990990990991,0.27927927927927926,0.7741935483870968,1072.0,35.483870967741936,1384.6666666666667,32971.0,726.0,29913.666666666668,40106.333333333336,35482.416666666664,2747.051024887138,11674.514288254852,55589.0,27653.0,0.7916047435625246,51.515151515151516,651558.0,15300.0
2025,2,36178.0,1248.0,34,30.0,1,3,7,111,17.5442037664792,78.55770391375447,1076.223774850676,1,4,2,0,0,0.10313840169104334,325.92792792792795,11.243243243243244,0.3063063063063063,0.8823529411764706,1064.0588235294117,36.705882352941174,1205.9333333333334,33232.0,1100.0,31773.333333333332,37581.333333333336,36464.0,2304.150675050022,11153.362446664536,55589.0,27653.0,8.864949446316803,13.454545454545455,684790.0,16400.0
2025,3,43553.0,1583.0,40,33.0,1,3,7,111,17.5442037664792,78.55770391375447,1076.223774850676,1,4,3,0,0,0.10313840169104334,392.3693693693694,14.26126126126126,0.36036036036036034,0.825,1088.825,39.575,1319.7878787878788,36178.0,1248.0,34127.0,34346.166666666664,37367.083333333336,1781.0056148143221,6883.06523045269,46926.0,27653.0,20.385317043507104,26.84294871794872,720968.0,17648.0
2025,4,48359.0,2123.0,50,46.0,1,3,7,111,17.5442037664792,78.55770391375447,1076.223774850676,2,4,4,0,0,0.10313840169104334,435.6666666666667,19.126126126126128,0.45045045045045046,0.92,967.18,42.46,1051.2826086956522,43553.0,1583.0,37654.333333333336,33784.0,38996.583333333336,5316.524271865357,5683.314525873092,43553.0,27653.0,11.034831125295616,34.11244472520531,764521.0,19231.0
2025,5,59286.0,2123.0,50,48.0,1,3,7,111,17.5442037664792,78.55770391375447,1076.223774850676,2,4,5,0,0,0.10313840169104334,534.1081081081081,19.126126126126128,0.45045045045045046,0.96,1185.72,42.46,1235.125,48359.0,2123.0,42696.666666666664,37235.0,40581.416666666664,6135.484523110906,7278.535264735625,48359.0,29117.0,22.595587170950598,0.0,812880.0,21354.0
2025,6,56197.0,2123.0,50,46.0,1,3,7,111,17.5442037664792,78.55770391375447,1076.223774850676,2,4,6,0,0,0.10313840169104334,506.27927927927925,19.126126126126128,0.45045045045045046,0.92,1123.94,42.46,1221.6739130434783,59286.0,2123.0,50399.333333333336,42263.166666666664,42241.333333333336,8062.508439272076,10329.910888612098,59286.0,32971.0,-5.210336335728503,0.0,872166.0,23477.0
2025,7,49724.0,2230.0,52,46.0,1,3,7,111,17.5442037664792,78.55770391375447,1076.223774850676,3,4,7,0,0,0.10313840169104334,447.963963963964,20.09009009009009,0.46846846846846846,0.8846153846153846,956.2307692307693,42.88461538461539,1080.9565217391305,56197.0,2123.0,54614.0,46134.166666666664,43120.25,5632.872180335722,10501.759841410712,59286.0,33232.0,-11.5184084559674,5.040037682524729,928363.0,25600.0
2025,8,68484.0,2238.0,53,49.0,1,3,7,111,17.5442037664792,78.55770391375447,1076.223774850676,3,4,8,0,0,0.10313840169104334,616.972972972973,20.16216216216216,0.4774774774774775,0.9245283018867925,1292.1509433962265,42.22641509433962,1397.6326530612246,49724.0,2230.0,55069.0,48882.833333333336,43232.083333333336,4879.77960567894,8396.72301357302,59286.0,36178.0,37.72825999517336,0.35874439461883406,978087.0,27830.0
2025,10,84006.0,2238.0,53,49.0,1,3,7,111,17.5442037664792,78.55770391375447,1076.223774850676,4,4,10,0,0,0.10313840169104334,756.8108108108108,20.16216216216216,0.4774774774774775,0.9245283018867925,1585.0188679245282,42.22641509433962,1714.408163265306,68484.0,2238.0,58135.0,54267.166666666664,44306.666666666664,9528.970720912102,8959.592165197411,68484.0,43553.0,22.66514806378132,0.0,1046571.0,30068.0
2025,11,101413.0,2310.0,53,50.0,1,3,7,111,17.5442037664792,78.55770391375447,1076.223774850676,4,4,11,0,0,0.10313840169104334,913.6306306306307,20.81081081081081,0.4774774774774775,0.9433962264150944,1913.4528301886792,43.58490566037736,2028.26,84006.0,2238.0,67404.66666666667,61009.333333333336,47396.666666666664,17166.46735159373,13403.249093658851,84006.0,48359.0,20.721138966264313,3.2171581769436997,1130577.0,32306.0
2025,12,117304.0,2310.0,53,50.0,1,3,7,111,17.5442037664792,78.55770391375447,1076.223774850676,4,4,12,0,0,0.10313840169104334,1056.7927927927929,20.81081081081081,0.4774774774774775,0.9433962264150944,2213.2830188679245,43.58490566037736,2346.08,101413.0,2310.0,84634.33333333333,69851.66666666667,53543.333333333336,16473.489682921874,19501.48520156008,101413.0,49724.0,15.669588711506414,0.0,1231990.0,34616.0
2026,1,140334.0,2339.0,53,50.0,1,3,7,111,17.5442037664792,78.55770391375447,1076.223774850676,1,5,1,0,0,0.10313840169104334,1264.2702702702702,21.07207207207207,0.4774774774774775,0.9433962264150944,2647.811320754717,44.132075471698116,2806.68,117304.0,2310.0,100907.66666666667,79521.33333333333,60892.25,16654.7507436567,26384.144978882046,117304.0,49724.0,19.632749096365,1.2554112554112553,1349294.0,36926.0
2026,2,135733.0,2339.0,53,50.0,1,3,7,111,17.5442037664792,78.55770391375447,1076.223774850676,1,5,2,0,0,0.10313840169104334,1222.8198198198197,21.07207207207207,0.4774774774774775,0.9433962264150944,2561.0,44.132075471698116,2714.66,140334.0,2339.0,119683.66666666667,93544.16666666667,69839.16666666667,19569.317063539373,33030.08418043567,140334.0,49724.0,-3.2786067524619837,0.0,1489628.0,39265.0
2026,3,162166.0,2339.0,53,50.0,1,3,7,111,17.5442037664792,78.55770391375447,1076.223774850676,1,5,3,0,0,0.10313840169104334,1460.954954954955,21.07207207207207,0.4774774774774775,0.9433962264150944,3059.735849056604,44.132075471698116,3243.32,135733.0,2339.0,131123.66666666666,107879.0,78380.91666666667,12187.275755201948,28571.658250791104,140334.0,68484.0,19.474261970191478,0.0,1625361.0,41604.0
2026,4,203498.0,2484.0,55,50.0,1,3,7,111,17.5442037664792,78.55770391375447,1076.223774850676,2,5,4,0,0,0.10313840169104334,1833.3153153153153,22.37837837837838,0.4954954954954955,0.9090909090909091,3699.9636363636364,45.163636363636364,4069.96,162166.0,2339.0,146077.66666666666,123492.66666666667,88879.91666666667,14121.549218599688,28334.047008266672,162166.0,84006.0,25.4874634633647,6.199230440359128,1787527.0,43943.0
2026,5,220909.0,2441.0,54,51.0,1,3,7,111,17.5442037664792,78.55770391375447,1076.223774850676,2,5,5,0,0,0.10313840169104334,1990.1711711711712,21.99099099099099,0.4864864864864865,0.9444444444444444,4090.9074074074074,45.2037037037037,4331.549019607844,203498.0,2484.0,167132.33333333334,143408.0,102208.66666666667,34154.38707301499,35988.955544722296,203498.0,101413.0,8.555858042830888,-1.7310789049919484,1991025.0,46427.0
2026,6,210852.0,2574.0,56,51.0,1,3,7,111,17.5442037664792,78.55770391375447,1076.223774850676,2,5,6,0,1,0.10313840169104334,1899.5675675675675,23.18918918918919,0.5045045045045045,0.9107142857142857,3765.214285714286,45.964285714285715,4134.35294117647,220909.0,2441.0,195524.33333333334,163324.0,116587.83333333333,30172.33057510362,40838.62692598756,220909.0,117304.0,-4.552553313807948,5.448586644817698,2211934.0,48868.0
2026,4,366.0,390.0,4,4.0,1,2,3,1,18.29151088879202,80.33735425361866,4286.974265866365,2,5,4,1,0,0.00023326475457577945,366.0,390.0,4.0,1.0,91.5,97.5,91.5,,,,,,,,,,,,,
2026,5,310.0,390.0,4,4.0,1,2,3,1,18.29151088879202,80.33735425361866,4286.974265866365,2,5,5,0,0,0.00023326475457577945,310.0,390.0,4.0,1.0,77.5,97.5,77.5,366.0,390.0,366.0,366.0,366.0,,,,,-15.300546448087431,0.0,366.0,390.0
2026,6,385.0,390.0,4,4.0,1,2,3,1,18.29151088879202,80.33735425361866,4286.974265866365,2,5,6,0,1,0.00023326475457577945,385.0,390.0,4.0,1.0,96.25,97.5,96.25,310.0,390.0,338.0,338.0,338.0,,,,,24.193548387096776,0.0,676.0,780.0
2023,9,0.0,54.0,1,0.0,1,1,1,4,16.382248026848238,78.59597920921627,6204.699538959476,3,2,9,1,0,0.0006446726348123535,0.0,13.5,0.25,0.0,0.0,54.0,,,,,,,,,,,,,,
2023,10,2415.0,54.0,1,1.0,1,1,1,4,16.382248026848238,78.59597920921627,6204.699538959476,4,2,10,0,0,0.0006446726348123535,603.75,13.5,0.25,1.0,2415.0,54.0,2415.0,0.0,54.0,0.0,0.0,0.0,,,,,,0.0,0.0,54.0
2023,11,2476.0,54.0,1,1.0,1,1,1,4,16.382248026848238,78.59597920921627,6204.699538959476,4,2,11,0,0,0.0006446726348123535,619.0,13.5,0.25,1.0,2476.0,54.0,2476.0,2415.0,54.0,1207.5,1207.5,1207.5,,,,,2.525879917184265,0.0,2415.0,108.0
2023,12,1868.0,54.0,1,1.0,1,1,1,4,16.382248026848238,78.59597920921627,6204.699538959476,4,2,12,0,0,0.0006446726348123535,467.0,13.5,0.25,1.0,1868.0,54.0,1868.0,2476.0,54.0,1630.3333333333333,1630.3333333333333,1630.3333333333333,1412.2394744990431,,,,-24.55573505654281,0.0,4891.0,162.0
2024,1,2772.0,54.0,1,1.0,1,1,1,4,16.382248026848238,78.59597920921627,6204.699538959476,1,3,1,0,0,0.0006446726348123535,693.0,13.5,0.25,1.0,2772.0,54.0,2772.0,1868.0,54.0,2253.0,1689.75,1689.75,334.8118874831063,,,,48.394004282655246,0.0,6759.0,216.0
2024,2,3969.0,54.0,1,1.0,1,1,1,4,16.382248026848238,78.59597920921627,6204.699538959476,1,3,2,0,0,0.0006446726348123535,992.25,13.5,0.25,1.0,3969.0,54.0,3969.0,2772.0,54.0,2372.0,1906.2,1906.2,460.8861030666907,,,,43.18181818181818,0.0,9531.0,270.0
2024,3,3476.0,54.0,1,1.0,1,1,1,4,16.382248026848238,78.59597920921627,6204.699538959476,1,3,3,0,0,0.0006446726348123535,869.0,13.5,0.25,1.0,3476.0,54.0,3476.0,3969.0,54.0,2869.6666666666665,2250.0,2250.0,1053.8995840844295,1304.9268178714085,3969.0,0.0,-12.421264802217182,0.0,13500.0,324.0
2024,4,3813.0,54.0,1,1.0,1,1,1,4,16.382248026848238,78.59597920921627,6204.699538959476,2,3,4,0,0,0.0006446726348123535,953.25,13.5,0.25,1.0,3813.0,54.0,3813.0,3476.0,54.0,3405.6666666666665,2829.3333333333335,2425.1428571428573,601.59150038322,766.9398064168182,3969.0,1868.0,9.695051783659379,0.0,16976.0,378.0
2024,5,4400.0,54.0,1,1.0,1,1,1,4,16.382248026848238,78.59597920921627,6204.699538959476,2,3,5,0,0,0.0006446726348123535,1100.0,13.5,0.25,1.0,4400.0,54.0,4400.0,3813.0,54.0,3752.6666666666665,3062.3333333333335,2598.625,251.97685078858706,825.9754637195142,3969.0,1868.0,15.394702334120115,0.0,20789.0,432.0
2024,6,4147.0,54.0,1,1.0,1,1,1,4,16.382248026848238,78.59597920921627,6204.699538959476,2,3,6,0,0,0.0006446726348123535,1036.75,13.5,0.25,1.0,4147.0,54.0,4147.0,4400.0,54.0,3896.3333333333335,3383.0,2798.777777777778,467.60275163148236,920.8452638744467,4400.0,1868.0,-5.75,0.0,25189.0,486.0
2024,7,3197.0,54.0,1,1.0,1,1,1,4,16.382248026848238,78.59597920921627,6204.699538959476,3,3,7,0,0,0.0006446726348123535,799.25,13.5,0.25,1.0,3197.0,54.0,3197.0,4147.0,54.0,4120.0,3762.8333333333335,2933.6,294.42995771490445,576.6473503508585,4400.0,2772.0,-22.908126356402217,0.0,29336.0,540.0
2024,8,4367.0,54.0,1,1.0,1,1,1,4,16.382248026848238,78.59597920921627,6204.699538959476,3,3,8,0,0,0.0006446726348123535,1091.75,13.5,0.25,1.0,4367.0,54.0,4367.0,3197.0,54.0,3914.6666666666665,3833.6666666666665,2957.5454545454545,634.2604617452783,440.6638930825461,4400.0,3197.0,36.59680950891461,0.0,32533.0,594.0
2024,9,3080.0,54.0,1,1.0,1,1,1,4,16.382248026848238,78.59597920921627,6204.699538959476,3,3,9,0,0,0.0006446726348123535,770.0,13.5,0.25,1.0,3080.0,54.0,3080.0,4367.0,54.0,3903.6666666666665,3900.0,3075.0,621.7984668148786,492.06747504788285,4400.0,3197.0,-29.47103274559194,0.0,36900.0,648.0
2024,10,2603.0,108.0,2,1.0,1,1,2,4,16.382248026848238,78.59597920921627,6204.699538959476,4,3,10,0,0,0.0006446726348123535,650.75,27.0,0.5,0.5,1301.5,54.0,2603.0,3080.0,54.0,3548.0,3834.0,3331.6666666666665,711.6832160448919,579.1614628063568,4400.0,3080.0,-15.487012987012987,100.0,39980.0,702.0
2024,11,16.0,108.0,2,2.0,1,1,2,4,16.382248026848238,78.59597920921627,6204.699538959476,4,3,11,0,0,0.0006446726348123535,4.0,27.0,0.5,1.0,8.0,54.0,8.0,2603.0,108.0,3350.0,3632.3333333333335,3347.3333333333335,912.4686295977524,767.8597962301882,4400.0,2603.0,-99.38532462543219,0.0,42583.0,810.0
2024,12,8159.0,162.0,3,2.0,1,1,2,4,16.382248026848238,78.59597920921627,6204.699538959476,4,3,12,0,0,0.0006446726348123535,2039.75,40.5,0.75,0.6666666666666666,2719.6666666666665,54.0,4079.5,16.0,108.0,1899.6666666666667,2901.6666666666665,3142.3333333333335,1648.645605742281,1564.1838340382717,4367.0,16.0,50893.75,50.0,42599.0,918.0
2025,1,4634.0,162.0,3,3.0,1,1,2,4,16.382248026848238,78.59597920921627,6204.699538959476,1,4,1,0,0,0.0006446726348123535,1158.5,40.5,0.75,1.0,1544.6666666666667,54.0,1544.6666666666667,8159.0,162.0,3592.6666666666665,3570.3333333333335,3666.5833333333335,4160.732187167703,2669.8076085491007,8159.0,16.0,-43.20382399803898,0.0,50758.0,1080.0
2025,2,4372.0,162.0,3,3.0,1,1,2,4,16.382248026848238,78.59597920921627,6204.699538959476,1,4,2,0,0,0.0006446726348123535,1093.0,40.5,0.75,1.0,1457.3333333333333,54.0,1457.3333333333333,4634.0,162.0,4269.666666666667,3809.8333333333335,3821.75,4083.7074250407973,2693.9640247536095,8159.0,16.0,-5.653862753560639,0.0,55392.0,1242.0
2025,3,3670.0,270.0,5,3.0,1,1,3,4,16.382248026848238,78.59597920921627,6204.699538959476,1,4,3,0,0,0.0006446726348123535,917.5,67.5,1.25,0.6,734.0,54.0,1223.3333333333333,4372.0,162.0,5721.666666666667,3810.6666666666665,3855.3333333333335,2114.853738047466,2694.1716104707707,8159.0,16.0,-16.05672461116194,66.66666666666667,59764.0,1404.0
2025,4,5540.0,270.0,5,5.0,1,1,3,4,16.382248026848238,78.59597920921627,6204.699538959476,2,4,4,0,0,0.0006446726348123535,1385.0,67.5,1.25,1.0,1108.0,54.0,1108.0,3670.0,270.0,4225.333333333333,3909.0,3871.5,498.4549461419123,2672.852408944422,8159.0,16.0,50.95367847411444,0.0,63434.0,1674.0
2025,5,6917.0,270.0,5,5.0,1,1,3,4,16.382248026848238,78.59597920921627,6204.699538959476,2,4,5,0,0,0.0006446726348123535,1729.25,67.5,1.25,1.0,1383.4,54.0,1383.4,5540.0,270.0,4527.333333333333,4398.5,4015.4166666666665,944.6276162241589,2654.7151824630832,8159.0,16.0,24.855595667870038,0.0,68974.0,1944.0
2025,6,5121.0,270.0,5,5.0,1,1,3,4,16.382248026848238,78.59597920921627,6204.699538959476,2,4,6,0,0,0.0006446726348123535,1280.25,67.5,1.25,1.0,1024.2,54.0,1024.2,6917.0,270.0,5375.666666666667,5548.666666666667,4225.166666666667,1629.7258460653243,1699.2233127716515,8159.0,3670.0,-25.965013734277868,0.0,75891.0,2214.0
2025,7,4088.0,324.0,6,5.0,1,1,3,4,16.382248026848238,78.59597920921627,6204.699538959476,3,4,7,0,0,0.0006446726348123535,1022.0,81.0,1.5,0.8333333333333334,681.3333333333334,54.0,817.6,5121.0,270.0,5859.333333333333,5042.333333333333,4306.333333333333,939.6192491287821,1119.6086220937507,6917.0,3670.0,-20.171841437219292,20.0,81012.0,2484.0
2025,8,4911.0,324.0,6,6.0,1,1,3,4,16.382248026848238,78.59597920921627,6204.699538959476,3,4,8,0,0,0.0006446726348123535,1227.75,81.0,1.5,1.0,818.5,54.0,818.5,4088.0,324.0,5375.333333333333,4951.333333333333,4380.583333333333,1431.5461338473644,1179.995536714723,6917.0,3670.0,20.132093933463796,0.0,85100.0,2808.0
2025,10,8490.0,384.0,7,6.0,1,1,3,4,16.382248026848238,78.59597920921627,6204.699538959476,4,4,10,0,0,0.0006446726348123535,2122.5,96.0,1.75,0.8571428571428571,1212.857142857143,54.857142857142854,1415.0,4911.0,324.0,4706.666666666667,5041.166666666667,4425.916666666667,545.9728320469214,1147.1291848203787,6917.0,3670.0,72.87721441661576,18.51851851851852,90011.0,3132.0
2025,11,10693.0,384.0,7,7.0,1,1,3,4,16.382248026848238,78.59597920921627,6204.699538959476,4,4,11,0,0,0.0006446726348123535,2673.25,96.0,1.75,1.0,1527.5714285714287,54.857142857142854,1527.5714285714287,8490.0,384.0,5829.666666666667,5844.5,4876.75,2340.376536656727,1595.1058585561022,8490.0,4088.0,25.948174322732626,0.0,98501.0,3516.0
2025,12,14986.0,384.0,7,7.0,1,1,3,4,16.382248026848238,78.59597920921627,6204.699538959476,4,4,12,0,0,0.0006446726348123535,3746.5,96.0,1.75,1.0,2140.8571428571427,54.857142857142854,2140.8571428571427,10693.0,384.0,8031.333333333333,6703.333333333333,5550.916666666667,2918.160779212368,2518.391444288728,10693.0,4088.0,40.14776021696437,0.0,109194.0,3900.0
2026,1,15285.0,512.0,9,7.0,1,1,3,4,16.382248026848238,78.59597920921627,6204.699538959476,1,5,1,0,0,0.0006446726348123535,3821.25,128.0,2.25,0.7777777777777778,1698.3333333333333,56.888888888888886,2183.5714285714284,14986.0,384.0,11389.666666666666,8048.166666666667,6798.416666666667,3303.5605539074563,4228.875283886564,14986.0,4088.0,1.9951955158147605,33.333333333333336,124180.0,4284.0
2026,2,16527.0,752.0,13,10.0,1,1,4,4,16.382248026848238,78.59597920921627,6204.699538959476,1,5,2,0,0,0.0006446726348123535,4131.75,188.0,3.25,0.7692307692307693,1271.3076923076924,57.84615384615385,1652.7,15285.0,512.0,13654.666666666666,9742.166666666666,7392.25,2569.231856671044,4816.6911221985865,15285.0,4088.0,8.125613346418056,46.875,139465.0,4796.0
2026,3,11307.0,752.0,13,13.0,1,1,4,4,16.382248026848238,78.59597920921627,6204.699538959476,1,5,3,0,0,0.0006446726348123535,2826.75,188.0,3.25,1.0,869.7692307692307,57.84615384615385,869.7692307692307,16527.0,752.0,15599.333333333334,11815.333333333334,8383.333333333334,817.1746039454127,4566.810907697698,16527.0,4911.0,-31.58467961517517,0.0,155992.0,5548.0
2026,4,15508.0,872.0,14,13.0,1,1,4,4,16.382248026848238,78.59597920921627,6204.699538959476,2,5,4,0,0,0.0006446726348123535,3877.0,218.0,3.5,0.9285714285714286,1107.7142857142858,62.285714285714285,1192.923076923077,11307.0,752.0,14373.0,12881.333333333334,8961.25,2726.8861362367165,3163.8349303758996,16527.0,8490.0,37.153975413460685,15.957446808510639,167299.0,6300.0
2026,5,18761.0,872.0,14,14.0,1,1,4,4,16.382248026848238,78.59597920921627,6204.699538959476,2,5,5,0,0,0.0006446726348123535,4690.25,218.0,3.5,1.0,1340.0714285714287,62.285714285714285,1340.0714285714287,15508.0,872.0,14447.333333333334,14051.0,9947.75,2766.9225383688176,2427.1838002096188,16527.0,10693.0,20.976270312096982,0.0,182807.0,7172.0
2026,6,22781.0,872.0,14,14.0,1,1,4,4,16.382248026848238,78.59597920921627,6204.699538959476,2,5,6,0,1,0.0006446726348123535,5695.25,218.0,3.5,1.0,1627.2142857142858,62.285714285714285,1627.2142857142858,18761.0,872.0,15192.0,15395.666666666666,11049.5,3737.0337167331004,2429.6201897964775,18761.0,11307.0,21.427429241511646,0.0,201568.0,8044.0
2021,10,0.0,36.0,2,0.0,1,1,2,19,16.876389205766454,79.19288090910462,7203.9987651799975,4,0,10,1,0,0.002637424105600228,0.0,1.894736842105263,0.10526315789473684,0.0,0.0,18.0,,,,,,,,,,,,,,
2021,11,47.0,36.0,2,2.0,1,1,2,19,16.876389205766454,79.19288090910462,7203.9987651799975,4,0,11,0,0,0.002637424105600228,2.473684210526316,1.894736842105263,0.10526315789473684,1.0,23.5,18.0,23.5,0.0,36.0,0.0,0.0,0.0,,,,,,0.0,0.0,36.0
2021,12,137.0,36.0,2,2.0,1,1,2,19,16.876389205766454,79.19288090910462,7203.9987651799975,4,0,12,0,0,0.002637424105600228,7.2105263157894735,1.894736842105263,0.10526315789473684,1.0,68.5,18.0,68.5,47.0,36.0,23.5,23.5,23.5,,,,,191.48936170212767,0.0,47.0,72.0
2022,1,13.0,36.0,2,2.0,1,1,2,19,16.876389205766454,79.19288090910462,7203.9987651799975,1,1,1,0,0,0.002637424105600228,0.6842105263157895,1.894736842105263,0.10526315789473684,1.0,6.5,18.0,6.5,137.0,36.0,61.333333333333336,61.333333333333336,61.333333333333336,69.61561127601577,,,,-90.51094890510949,0.0,184.0,108.0
2022,2,141.0,36.0,2,2.0,1,1,2,19,16.876389205766454,79.19288090910462,7203.9987651799975,1,1,2,0,0,0.002637424105600228,7.421052631578948,1.894736842105263,0.10526315789473684,1.0,70.5,18.0,70.5,13.0,36.0,65.66666666666667,49.25,49.25,64.07287517610969,,,,984.6153846153846,0.0,197.0,144.0
2022,3,53.0,36.0,2,2.0,1,1,2,19,16.876389205766454,79.19288090910462,7203.9987651799975,1,1,3,0,0,0.002637424105600228,2.789473684210526,1.894736842105263,0.10526315789473684,1.0,26.5,18.0,26.5,141.0,36.0,97.0,67.6,67.6,72.77362159464101,,,,-62.4113475177305,0.0,338.0,180.0
2022,4,63.0,36.0,2,2.0,1,1,2,19,16.876389205766454,79.19288090910462,7203.9987651799975,2,1,4,0,0,0.002637424105600228,3.3157894736842106,1.894736842105263,0.10526315789473684,1.0,31.5,18.0,31.5,53.0,36.0,69.0,65.16666666666667,65.16666666666667,65.4828221749796,60.59180362612312,141.0,0.0,18.867924528301888,0.0,391.0,216.0
2022,6,849.0,61.0,3,3.0,1,1,2,19,16.876389205766454,79.19288090910462,7203.9987651799975,2,1,6,0,0,0.002637424105600228,44.68421052631579,3.210526315789474,0.15789473684210525,1.0,283.0,20.333333333333332,283.0,63.0,36.0,85.66666666666667,75.66666666666667,64.85714285714286,48.18021724041241,51.87163643713842,141.0,13.0,1247.6190476190477,69.44444444444444,454.0,252.0
2022,7,458.0,61.0,3,3.0,1,1,2,19,16.876389205766454,79.19288090910462,7203.9987651799975,3,1,7,0,0,0.002637424105600228,24.105263157894736,3.210526315789474,0.15789473684210525,1.0,152.66666666666666,20.333333333333332,152.66666666666666,849.0,61.0,321.6666666666667,209.33333333333334,162.875,456.7114333288946,317.324859830847,849.0,13.0,-46.054181389870436,0.0,1303.0,313.0
2022,8,739.0,61.0,3,3.0,1,1,2,19,16.876389205766454,79.19288090910462,7203.9987651799975,3,1,8,0,0,0.002637424105600228,38.89473684210526,3.210526315789474,0.15789473684210525,1.0,246.33333333333334,20.333333333333332,246.33333333333334,458.0,61.0,456.6666666666667,262.8333333333333,195.66666666666666,393.0016963491803,329.5162616118766,849.0,13.0,61.353711790393014,0.0,1761.0,374.0
2022,9,660.0,61.0,3,3.0,1,1,2,19,16.876389205766454,79.19288090910462,7203.9987651799975,3,1,9,0,0,0.002637424105600228,34.73684210526316,3.210526315789474,0.15789473684210525,1.0,220.0,20.333333333333332,220.0,739.0,61.0,682.0,383.8333333333333,250.0,201.6358103115614,351.95932530147104,849.0,53.0,-10.690121786197563,0.0,2500.0,435.0
2022,10,648.0,61.0,3,3.0,1,1,2,19,16.876389205766454,79.19288090910462,7203.9987651799975,4,1,10,0,0,0.002637424105600228,34.10526315789474,3.210526315789474,0.15789473684210525,1.0,216.0,20.333333333333332,216.0,660.0,61.0,619.0,470.3333333333333,287.27272727272725,144.91721774861665,344.03003744828254,849.0,53.0,-1.8181818181818181,0.0,3160.0,496.0
2022,11,1244.0,61.0,3,3.0,1,1,2,19,16.876389205766454,79.19288090910462,7203.9987651799975,4,1,11,0,0,0.002637424105600228,65.47368421052632,3.210526315789474,0.15789473684210525,1.0,414.6666666666667,20.333333333333332,414.6666666666667,648.0,61.0,682.3333333333334,569.5,317.3333333333333,49.44019956809747,279.3483488406546,849.0,63.0,91.9753086419753,0.0,3808.0,557.0
2022,12,873.0,61.0,3,3.0,1,1,2,19,16.876389205766454,79.19288090910462,7203.9987651799975,4,1,12,0,0,0.002637424105600228,45.94736842105263,3.210526315789474,0.15789473684210525,1.0,291.0,20.333333333333332,291.0,1244.0,61.0,850.6666666666666,766.3333333333334,421.0,340.6894969518921,266.88024780164363,1244.0,458.0,-29.823151125401928,0.0,5052.0,618.0
2023,1,1393.0,116.0,5,3.0,1,1,3,19,16.876389205766454,79.19288090910462,7203.9987651799975,1,2,1,0,0,0.002637424105600228,73.3157894736842,6.105263157894737,0.2631578947368421,0.6,278.6,23.2,464.3333333333333,873.0,61.0,921.6666666666666,770.3333333333334,489.8333333333333,300.96566803097875,268.5417410136955,1244.0,458.0,59.56471935853379,90.1639344262295,5925.0,679.0
