district,year,month,reporting_month,units,load,total_services,billed_services,circle_count,division_count,subdivision_count,charging_station_count,latitude,longitude,district_area_sqkm
Adilabad,2023,1,2023-01,600.0,105.0,3,3.0,1,1,1,3,19.519845239095925,78.5658902721029,3999.9751418715546
Adilabad,2023,2,2023-02,566.0,105.0,3,3.0,1,1,1,3,19.519845239095925,78.5658902721029,3999.9751418715546
Adilabad,2023,3,2023-03,600.0,105.0,3,3.0,1,1,1,3,19.519845239095925,78.5658902721029,3999.9751418715546
Adilabad,2023,4,2023-04,1075.0,105.0,3,3.0,1,1,1,3,19.519845239095925,78.5658902721029,3999.9751418715546
Adilabad,2023,5,2023-05,847.0,105.0,3,3.0,1,1,1,3,19.519845239095925,78.5658902721029,3999.9751418715546
Adilabad,2023,6,2023-06,711.0,105.0,3,3.0,1,1,1,3,19.519845239095925,78.5658902721029,3999.9751418715546
Adilabad,2023,7,2023-07,804.0,105.0,3,3.0,1,1,1,3,19.519845239095925,78.5658902721029,3999.9751418715546
Adilabad,2023,8,2023-08,698.0,105.0,3,3.0,1,1,1,3,19.519845239095925,78.5658902721029,3999.9751418715546
Adilabad,2023,9,2023-09,986.0,105.0,3,3.0,1,1,1,3,19.519845239095925,78.5658902721029,3999.9751418715546
Adilabad,2023,10,2023-10,987.0,105.0,3,3.0,1,1,1,3,19.519845239095925,78.5658902721029,3999.9751418715546
Adilabad,2023,11,2023-11,930.0,105.0,3,3.0,1,1,1,3,19.519845239095925,78.5658902721029,3999.9751418715546
Adilabad,2023,12,2023-12,1315.0,105.0,3,3.0,1,1,1,3,19.519845239095925,78.5658902721029,3999.9751418715546
Adilabad,2024,1,2024-01,1211.0,105.0,3,3.0,1,1,1,3,19.519845239095925,78.5658902721029,3999.9751418715546
Adilabad,2024,2,2024-02,1239.0,105.0,3,3.0,1,1,1,3,19.519845239095925,78.5658902721029,3999.9751418715546
Adilabad,2024,3,2024-03,729.0,105.0,3,3.0,1,1,1,3,19.519845239095925,78.5658902721029,3999.9751418715546
Adilabad,2024,4,2024-04,1007.0,105.0,3,3.0,1,1,1,3,19.519845239095925,78.5658902721029,3999.9751418715546
Adilabad,2024,5,2024-05,1162.0,105.0,3,3.0,1,1,1,3,19.519845239095925,78.5658902721029,3999.9751418715546
Adilabad,2024,6,2024-06,1419.0,105.0,3,3.0,1,1,1,3,19.519845239095925,78.5658902721029,3999.9751418715546
Adilabad,2024,7,2024-07,694.0,105.0,3,3.0,1,1,1,3,19.519845239095925,78.5658902721029,3999.9751418715546
Adilabad,2024,8,2024-08,1101.0,105.0,3,3.0,1,1,1,3,19.519845239095925,78.5658902721029,3999.9751418715546
Adilabad,2024,9,2024-09,711.0,105.0,3,3.0,1,1,1,3,19.519845239095925,78.5658902721029,3999.9751418715546
Adilabad,2024,10,2024-10,683.0,105.0,3,3.0,1,1,1,3,19.519845239095925,78.5658902721029,3999.9751418715546
Adilabad,2024,11,2024-11,1086.0,105.0,3,3.0,1,1,1,3,19.519845239095925,78.5658902721029,3999.9751418715546
Adilabad,2024,12,2024-12,976.0,105.0,3,3.0,1,1,1,3,19.519845239095925,78.5658902721029,3999.9751418715546
Adilabad,2025,1,2025-01,1300.0,105.0,3,3.0,1,1,1,3,19.519845239095925,78.5658902721029,3999.9751418715546
Adilabad,2025,2,2025-02,1029.0,105.0,3,3.0,1,1,1,3,19.519845239095925,78.5658902721029,3999.9751418715546
Adilabad,2025,3,2025-03,1820.0,105.0,3,3.0,1,1,1,3,19.519845239095925,78.5658902721029,3999.9751418715546
Adilabad,2025,4,2025-04,936.0,105.0,3,3.0,1,1,1,3,19.519845239095925,78.5658902721029,3999.9751418715546
Adilabad,2025,5,2025-05,1844.0,105.0,3,3.0,1,1,1,3,19.519845239095925,78.5658902721029,3999.9751418715546
Adilabad,2025,6,2025-06,1458.0,105.0,3,3.0,1,1,1,3,19.519845239095925,78.5658902721029,3999.9751418715546
Adilabad,2025,7,2025-07,1317.0,105.0,3,3.0,1,1,1,3,19.519845239095925,78.5658902721029,3999.9751418715546
Adilabad,2025,8,2025-08,1106.0,105.0,3,3.0,1,1,1,3,19.519845239095925,78.5658902721029,3999.9751418715546
Adilabad,2025,9,2025-09,1413.0,105.0,3,3.0,1,1,1,3,19.519845239095925,78.5658902721029,3999.9751418715546
Adilabad,2025,10,2025-10,1469.0,255.0,6,4.0,1,2,3,3,19.519845239095925,78.5658902721029,3999.9751418715546
Adilabad,2025,11,2025-11,1639.0,305.0,7,7.0,1,2,3,3,19.519845239095925,78.5658902721029,3999.9751418715546
Adilabad,2025,12,2025-12,1934.0,305.0,7,7.0,1,2,3,3,19.519845239095925,78.5658902721029,3999.9751418715546
Adilabad,2026,1,2026-01,2232.0,425.0,8,7.0,1,2,3,3,19.519845239095925,78.5658902721029,3999.9751418715546
Adilabad,2026,2,2026-02,3121.0,425.0,8,8.0,1,2,3,3,19.519845239095925,78.5658902721029,3999.9751418715546
Adilabad,2026,3,2026-03,4219.0,545.0,9,8.0,1,2,3,3,19.519845239095925,78.5658902721029,3999.9751418715546
Adilabad,2026,4,2026-04,7663.0,545.0,9,9.0,1,2,3,3,19.519845239095925,78.5658902721029,3999.9751418715546
Adilabad,2026,5,2026-05,8337.0,545.0,9,9.0,1,2,3,3,19.519845239095925,78.5658902721029,3999.9751418715546
Adilabad,2026,6,2026-06,7310.0,545.0,9,9.0,1,2,3,3,19.519845239095925,78.5658902721029,3999.9751418715546
Kumuram Bheem Asifabad,2025,4,2025-04,0.0,50.0,1,1.0,1,1,1,1,19.357265352578704,79.41967828302782,4535.896782740867
Kumuram Bheem Asifabad,2025,5,2025-05,2.0,50.0,1,1.0,1,1,1,1,19.357265352578704,79.41967828302782,4535.896782740867
Kumuram Bheem Asifabad,2025,6,2025-06,0.0,100.0,2,1.0,1,1,1,1,19.357265352578704,79.41967828302782,4535.896782740867
Kumuram Bheem Asifabad,2025,7,2025-07,0.0,100.0,2,2.0,1,1,1,1,19.357265352578704,79.41967828302782,4535.896782740867
Kumuram Bheem Asifabad,2025,8,2025-08,0.0,100.0,2,2.0,1,1,1,1,19.357265352578704,79.41967828302782,4535.896782740867
Kumuram Bheem Asifabad,2025,9,2025-09,64.0,100.0,2,2.0,1,1,1,1,19.357265352578704,79.41967828302782,4535.896782740867
Kumuram Bheem Asifabad,2025,10,2025-10,0.0,100.0,2,2.0,1,1,1,1,19.357265352578704,79.41967828302782,4535.896782740867
Kumuram Bheem Asifabad,2025,11,2025-11,477.0,100.0,2,2.0,1,1,1,1,19.357265352578704,79.41967828302782,4535.896782740867
Kumuram Bheem Asifabad,2025,12,2025-12,805.0,156.0,3,3.0,1,1,1,1,19.357265352578704,79.41967828302782,4535.896782740867
Kumuram Bheem Asifabad,2026,1,2026-01,324.0,156.0,3,3.0,1,1,1,1,19.357265352578704,79.41967828302782,4535.896782740867
Kumuram Bheem Asifabad,2026,2,2026-02,589.0,156.0,3,3.0,1,1,1,1,19.357265352578704,79.41967828302782,4535.896782740867
Kumuram Bheem Asifabad,2026,3,2026-03,456.0,276.0,4,3.0,1,1,1,1,19.357265352578704,79.41967828302782,4535.896782740867
Kumuram Bheem Asifabad,2026,4,2026-04,1226.0,276.0,4,4.0,1,1,1,1,19.357265352578704,79.41967828302782,4535.896782740867
Kumuram Bheem Asifabad,2026,5,2026-05,1878.0,276.0,4,4.0,1,1,1,1,19.357265352578704,79.41967828302782,4535.896782740867
Kumuram Bheem Asifabad,2026,6,2026-06,1167.0,276.0,4,4.0,1,1,1,1,19.357265352578704,79.41967828302782,4535.896782740867
Bhadradri Kothagudem,2023,1,2023-01,222.0,60.0,2,1.0,1,2,2,5,17.690286621315373,80.71671358448195,6901.593506517005
Bhadradri Kothagudem,2023,2,2023-02,233.0,145.0,5,3.0,1,2,5,5,17.690286621315373,80.71671358448195,6901.593506517005
Bhadradri Kothagudem,2023,3,2023-03,738.0,145.0,5,5.0,1,2,5,5,17.690286621315373,80.71671358448195,6901.593506517005
Bhadradri Kothagudem,2023,4,2023-04,861.0,145.0,5,5.0,1,2,5,5,17.690286621315373,80.71671358448195,6901.593506517005
Bhadradri Kothagudem,2023,5,2023-05,1097.0,145.0,5,5.0,1,2,5,5,17.690286621315373,80.71671358448195,6901.593506517005
Bhadradri Kothagudem,2023,6,2023-06,1353.0,145.0,5,5.0,1,2,5,5,17.690286621315373,80.71671358448195,6901.593506517005
Bhadradri Kothagudem,2023,7,2023-07,1266.0,145.0,5,5.0,1,2,5,5,17.690286621315373,80.71671358448195,6901.593506517005
Bhadradri Kothagudem,2023,8,2023-08,1109.0,145.0,5,5.0,1,2,5,5,17.690286621315373,80.71671358448195,6901.593506517005
Bhadradri Kothagudem,2023,9,2023-09,1052.0,175.0,6,6.0,1,2,5,5,17.690286621315373,80.71671358448195,6901.593506517005
Bhadradri Kothagudem,2023,10,2023-10,988.0,175.0,6,6.0,1,2,5,5,17.690286621315373,80.71671358448195,6901.593506517005
Bhadradri Kothagudem,2023,11,2023-11,974.0,175.0,6,6.0,1,2,5,5,17.690286621315373,80.71671358448195,6901.593506517005
Bhadradri Kothagudem,2023,12,2023-12,946.0,175.0,6,6.0,1,2,5,5,17.690286621315373,80.71671358448195,6901.593506517005
Bhadradri Kothagudem,2024,1,2024-01,950.0,175.0,6,6.0,1,2,5,5,17.690286621315373,80.71671358448195,6901.593506517005
Bhadradri Kothagudem,2024,2,2024-02,1534.0,175.0,6,6.0,1,2,5,5,17.690286621315373,80.71671358448195,6901.593506517005
Bhadradri Kothagudem,2024,3,2024-03,1252.0,175.0,6,6.0,1,2,5,5,17.690286621315373,80.71671358448195,6901.593506517005
Bhadradri Kothagudem,2024,4,2024-04,1354.0,175.0,6,6.0,1,2,5,5,17.690286621315373,80.71671358448195,6901.593506517005
Bhadradri Kothagudem,2024,5,2024-05,1616.0,175.0,6,6.0,1,2,5,5,17.690286621315373,80.71671358448195,6901.593506517005
Bhadradri Kothagudem,2024,6,2024-06,1317.0,175.0,6,6.0,1,2,5,5,17.690286621315373,80.71671358448195,6901.593506517005
Bhadradri Kothagudem,2024,7,2024-07,1221.0,175.0,6,6.0,1,2,5,5,17.690286621315373,80.71671358448195,6901.593506517005
Bhadradri Kothagudem,2024,8,2024-08,1071.0,175.0,6,6.0,1,2,5,5,17.690286621315373,80.71671358448195,6901.593506517005
Bhadradri Kothagudem,2024,9,2024-09,1380.0,175.0,6,6.0,1,2,5,5,17.690286621315373,80.71671358448195,6901.593506517005
Bhadradri Kothagudem,2024,10,2024-10,1449.0,175.0,6,6.0,1,3,5,5,17.690286621315373,80.71671358448195,6901.593506517005
Bhadradri Kothagudem,2024,11,2024-11,1938.0,175.0,6,6.0,1,3,5,5,17.690286621315373,80.71671358448195,6901.593506517005
Bhadradri Kothagudem,2024,12,2024-12,1626.0,175.0,6,6.0,1,3,5,5,17.690286621315373,80.71671358448195,6901.593506517005
Bhadradri Kothagudem,2025,1,2025-01,1838.0,175.0,6,6.0,1,3,5,5,17.690286621315373,80.71671358448195,6901.593506517005
Bhadradri Kothagudem,2025,2,2025-02,3055.0,175.0,6,6.0,1,3,5,5,17.690286621315373,80.71671358448195,6901.593506517005
Bhadradri Kothagudem,2025,3,2025-03,2668.0,175.0,6,6.0,1,3,5,5,17.690286621315373,80.71671358448195,6901.593506517005
Bhadradri Kothagudem,2025,4,2025-04,3335.0,175.0,6,6.0,1,3,5,5,17.690286621315373,80.71671358448195,6901.593506517005
Bhadradri Kothagudem,2025,5,2025-05,2920.0,175.0,6,6.0,1,3,5,5,17.690286621315373,80.71671358448195,6901.593506517005
Bhadradri Kothagudem,2025,6,2025-06,4371.0,175.0,6,6.0,1,3,5,5,17.690286621315373,80.71671358448195,6901.593506517005
Bhadradri Kothagudem,2025,7,2025-07,2969.0,175.0,6,6.0,1,3,5,5,17.690286621315373,80.71671358448195,6901.593506517005
Bhadradri Kothagudem,2025,8,2025-08,2608.0,205.0,7,6.0,1,3,6,5,17.690286621315373,80.71671358448195,6901.593506517005
Bhadradri Kothagudem,2025,9,2025-09,3417.0,205.0,7,7.0,1,3,6,5,17.690286621315373,80.71671358448195,6901.593506517005
Bhadradri Kothagudem,2025,10,2025-10,4592.0,328.0,8,7.0,1,3,7,5,17.690286621315373,80.71671358448195,6901.593506517005
Bhadradri Kothagudem,2025,11,2025-11,3250.0,328.0,8,8.0,1,3,7,5,17.690286621315373,80.71671358448195,6901.593506517005
Bhadradri Kothagudem,2025,12,2025-12,3632.0,328.0,8,8.0,1,3,7,5,17.690286621315373,80.71671358448195,6901.593506517005
Bhadradri Kothagudem,2026,1,2026-01,5146.0,328.0,8,8.0,1,3,7,5,17.690286621315373,80.71671358448195,6901.593506517005
Bhadradri Kothagudem,2026,2,2026-02,5762.0,328.0,8,8.0,1,3,7,5,17.690286621315373,80.71671358448195,6901.593506517005
Bhadradri Kothagudem,2026,3,2026-03,3065.0,328.0,8,8.0,1,3,7,5,17.690286621315373,80.71671358448195,6901.593506517005
Bhadradri Kothagudem,2026,4,2026-04,5491.0,328.0,8,8.0,1,3,7,5,17.690286621315373,80.71671358448195,6901.593506517005
Bhadradri Kothagudem,2026,5,2026-05,5081.0,358.0,9,8.0,1,3,7,5,17.690286621315373,80.71671358448195,6901.593506517005
Bhadradri Kothagudem,2026,6,2026-06,6356.0,358.0,9,9.0,1,3,7,5,17.690286621315373,80.71671358448195,6901.593506517005
Jayashankar Bhupalpally,2023,2,2023-02,0.0,30.0,1,0.0,1,1,1,0,18.505978976757604,79.924199080384,2872.4949871463336
Jayashankar Bhupalpally,2023,3,2023-03,27.0,30.0,1,1.0,1,1,1,0,18.505978976757604,79.924199080384,2872.4949871463336
Jayashankar Bhupalpally,2023,4,2023-04,0.0,30.0,1,1.0,1,1,1,0,18.505978976757604,79.924199080384,2872.4949871463336
Jayashankar Bhupalpally,2023,5,2023-05,7.0,30.0,1,1.0,1,1,1,0,18.505978976757604,79.924199080384,2872.4949871463336
Jayashankar Bhupalpally,2023,6,2023-06,0.0,30.0,1,1.0,1,1,1,0,18.505978976757604,79.924199080384,2872.4949871463336
Jayashankar Bhupalpally,2023,7,2023-07,0.0,30.0,1,1.0,1,1,1,0,18.505978976757604,79.924199080384,2872.4949871463336
Jayashankar Bhupalpally,2023,8,2023-08,20.0,30.0,1,1.0,1,1,1,0,18.505978976757604,79.924199080384,2872.4949871463336
Jayashankar Bhupalpally,2023,9,2023-09,4.0,30.0,1,1.0,1,1,1,0,18.505978976757604,79.924199080384,2872.4949871463336
Jayashankar Bhupalpally,2023,10,2023-10,26.0,30.0,1,1.0,1,1,1,0,18.505978976757604,79.924199080384,2872.4949871463336
Jayashankar Bhupalpally,2023,11,2023-11,72.0,30.0,1,1.0,1,1,1,0,18.505978976757604,79.924199080384,2872.4949871463336
Jayashankar Bhupalpally,2023,12,2023-12,9.0,30.0,1,1.0,1,1,1,0,18.505978976757604,79.924199080384,2872.4949871463336
Jayashankar Bhupalpally,2024,1,2024-01,7.0,30.0,1,1.0,1,1,1,0,18.505978976757604,79.924199080384,2872.4949871463336
Jayashankar Bhupalpally,2024,2,2024-02,99.0,30.0,1,1.0,1,1,1,0,18.505978976757604,79.924199080384,2872.4949871463336
Jayashankar Bhupalpally,2024,3,2024-03,0.0,30.0,1,1.0,1,1,1,0,18.505978976757604,79.924199080384,2872.4949871463336
Jayashankar Bhupalpally,2024,4,2024-04,16.0,30.0,1,1.0,1,1,1,0,18.505978976757604,79.924199080384,2872.4949871463336
Jayashankar Bhupalpally,2024,5,2024-05,0.0,30.0,1,1.0,1,1,1,0,18.505978976757604,79.924199080384,2872.4949871463336
Jayashankar Bhupalpally,2024,7,2024-07,48.0,30.0,1,1.0,1,1,1,0,18.505978976757604,79.924199080384,2872.4949871463336
Jayashankar Bhupalpally,2024,8,2024-08,83.0,30.0,1,1.0,1,1,1,0,18.505978976757604,79.924199080384,2872.4949871463336
Jayashankar Bhupalpally,2024,9,2024-09,36.0,30.0,1,1.0,1,1,1,0,18.505978976757604,79.924199080384,2872.4949871463336
Jayashankar Bhupalpally,2024,10,2024-10,53.0,30.0,1,1.0,1,1,1,0,18.505978976757604,79.924199080384,2872.4949871463336
Jayashankar Bhupalpally,2024,11,2024-11,42.0,30.0,1,1.0,1,1,1,0,18.505978976757604,79.924199080384,2872.4949871463336
Jayashankar Bhupalpally,2024,12,2024-12,17.0,30.0,1,1.0,1,1,1,0,18.505978976757604,79.924199080384,2872.4949871463336
Jayashankar Bhupalpally,2025,1,2025-01,55.0,30.0,1,1.0,1,1,1,0,18.505978976757604,79.924199080384,2872.4949871463336
Jayashankar Bhupalpally,2025,2,2025-02,1.0,30.0,1,1.0,1,1,1,0,18.505978976757604,79.924199080384,2872.4949871463336
Jayashankar Bhupalpally,2025,3,2025-03,0.0,30.0,1,1.0,1,1,1,0,18.505978976757604,79.924199080384,2872.4949871463336
Jayashankar Bhupalpally,2025,4,2025-04,0.0,30.0,1,1.0,1,1,1,0,18.505978976757604,79.924199080384,2872.4949871463336
Jayashankar Bhupalpally,2025,5,2025-05,0.0,30.0,1,1.0,1,1,1,0,18.505978976757604,79.924199080384,2872.4949871463336
Jayashankar Bhupalpally,2025,6,2025-06,12.0,30.0,1,1.0,1,1,1,0,18.505978976757604,79.924199080384,2872.4949871463336
Jayashankar Bhupalpally,2025,7,2025-07,24.0,30.0,1,1.0,1,1,1,0,18.505978976757604,79.924199080384,2872.4949871463336
Jayashankar Bhupalpally,2025,8,2025-08,83.0,30.0,1,1.0,1,1,1,0,18.505978976757604,79.924199080384,2872.4949871463336
Jayashankar Bhupalpally,2025,9,2025-09,83.0,30.0,1,1.0,1,1,1,0,18.505978976757604,79.924199080384,2872.4949871463336
Jayashankar Bhupalpally,2025,10,2025-10,115.0,30.0,1,1.0,1,1,1,0,18.505978976757604,79.924199080384,2872.4949871463336
Jayashankar Bhupalpally,2025,11,2025-11,23.0,270.0,3,1.0,1,1,2,0,18.505978976757604,79.924199080384,2872.4949871463336
Jayashankar Bhupalpally,2025,12,2025-12,645.0,390.0,4,4.0,1,1,2,0,18.505978976757604,79.924199080384,2872.4949871463336
Jayashankar Bhupalpally,2026,1,2026-01,241.0,390.0,4,4.0,1,1,2,0,18.505978976757604,79.924199080384,2872.4949871463336
Jayashankar Bhupalpally,2026,2,2026-02,168.0,510.0,5,4.0,1,2,3,0,18.505978976757604,79.924199080384,2872.4949871463336
Jayashankar Bhupalpally,2026,3,2026-03,273.0,510.0,5,5.0,1,2,3,0,18.505978976757604,79.924199080384,2872.4949871463336
Jayashankar Bhupalpally,2026,4,2026-04,1.0,120.0,1,1.0,1,1,1,0,18.505978976757604,79.924199080384,2872.4949871463336
Jayashankar Bhupalpally,2026,5,2026-05,1.0,120.0,1,1.0,1,1,1,0,18.505978976757604,79.924199080384,2872.4949871463336
Jayashankar Bhupalpally,2026,6,2026-06,4.0,120.0,1,1.0,1,1,1,0,18.505978976757604,79.924199080384,2872.4949871463336
Jogulamba Gadwal,2023,10,2023-10,0.0,25.0,1,0.0,1,1,1,3,16.07171953232134,77.78103468586683,2577.848940651714
Jogulamba Gadwal,2023,11,2023-11,50.0,25.0,1,1.0,1,1,1,3,16.07171953232134,77.78103468586683,2577.848940651714
Jogulamba Gadwal,2023,12,2023-12,178.0,25.0,1,1.0,1,1,1,3,16.07171953232134,77.78103468586683,2577.848940651714
Jogulamba Gadwal,2024,1,2024-01,73.0,25.0,1,1.0,1,1,1,3,16.07171953232134,77.78103468586683,2577.848940651714
Jogulamba Gadwal,2024,2,2024-02,31.0,25.0,1,1.0,1,1,1,3,16.07171953232134,77.78103468586683,2577.848940651714
Jogulamba Gadwal,2024,3,2024-03,477.0,102.0,3,1.0,1,1,1,3,16.07171953232134,77.78103468586683,2577.848940651714
Jogulamba Gadwal,2024,4,2024-04,2703.0,102.0,3,3.0,1,1,1,3,16.07171953232134,77.78103468586683,2577.848940651714
Jogulamba Gadwal,2024,5,2024-05,3105.0,102.0,3,3.0,1,1,1,3,16.07171953232134,77.78103468586683,2577.848940651714
Jogulamba Gadwal,2024,6,2024-06,4526.0,156.0,4,3.0,1,1,1,3,16.07171953232134,77.78103468586683,2577.848940651714
Jogulamba Gadwal,2024,7,2024-07,4163.0,156.0,4,4.0,1,1,1,3,16.07171953232134,77.78103468586683,2577.848940651714
Jogulamba Gadwal,2024,8,2024-08,3782.0,156.0,4,4.0,1,1,1,3,16.07171953232134,77.78103468586683,2577.848940651714
Jogulamba Gadwal,2024,9,2024-09,7708.0,156.0,4,4.0,1,1,1,3,16.07171953232134,77.78103468586683,2577.848940651714
Jogulamba Gadwal,2024,10,2024-10,6389.0,156.0,4,4.0,1,1,1,3,16.07171953232134,77.78103468586683,2577.848940651714
Jogulamba Gadwal,2024,11,2024-11,8999.0,186.0,5,4.0,1,1,1,3,16.07171953232134,77.78103468586683,2577.848940651714
Jogulamba Gadwal,2024,12,2024-12,5604.0,186.0,5,5.0,1,1,1,3,16.07171953232134,77.78103468586683,2577.848940651714
Jogulamba Gadwal,2025,1,2025-01,8490.0,236.0,6,6.0,1,1,1,3,16.07171953232134,77.78103468586683,2577.848940651714
Jogulamba Gadwal,2025,2,2025-02,9259.0,236.0,6,6.0,1,1,1,3,16.07171953232134,77.78103468586683,2577.848940651714
Jogulamba Gadwal,2025,3,2025-03,7437.0,236.0,6,6.0,1,1,1,3,16.07171953232134,77.78103468586683,2577.848940651714
Jogulamba Gadwal,2025,4,2025-04,8925.0,236.0,6,6.0,1,1,1,3,16.07171953232134,77.78103468586683,2577.848940651714
Jogulamba Gadwal,2025,5,2025-05,8248.0,236.0,6,6.0,1,1,1,3,16.07171953232134,77.78103468586683,2577.848940651714
Jogulamba Gadwal,2025,6,2025-06,10712.0,236.0,6,6.0,1,1,1,3,16.07171953232134,77.78103468586683,2577.848940651714
Jogulamba Gadwal,2025,7,2025-07,8010.0,236.0,6,6.0,1,1,1,3,16.07171953232134,77.78103468586683,2577.848940651714
Jogulamba Gadwal,2025,8,2025-08,11755.0,236.0,6,6.0,1,1,1,3,16.07171953232134,77.78103468586683,2577.848940651714
Jogulamba Gadwal,2025,10,2025-10,9034.0,290.0,7,7.0,1,1,1,3,16.07171953232134,77.78103468586683,2577.848940651714
Jogulamba Gadwal,2025,11,2025-11,7803.0,290.0,7,7.0,1,1,1,3,16.07171953232134,77.78103468586683,2577.848940651714
Jogulamba Gadwal,2025,12,2025-12,11147.0,290.0,7,7.0,1,1,1,3,16.07171953232134,77.78103468586683,2577.848940651714
Jogulamba Gadwal,2026,1,2026-01,20189.0,290.0,7,7.0,1,1,1,3,16.07171953232134,77.78103468586683,2577.848940651714
Jogulamba Gadwal,2026,2,2026-02,15611.0,290.0,7,7.0,1,1,1,3,16.07171953232134,77.78103468586683,2577.848940651714
Jogulamba Gadwal,2026,3,2026-03,9435.0,290.0,7,7.0,1,1,1,3,16.07171953232134,77.78103468586683,2577.848940651714
Jogulamba Gadwal,2026,4,2026-04,9057.0,290.0,7,7.0,1,1,1,3,16.07171953232134,77.78103468586683,2577.848940651714
Jogulamba Gadwal,2026,5,2026-05,10854.0,290.0,7,7.0,1,1,1,3,16.07171953232134,77.78103468586683,2577.848940651714
Jogulamba Gadwal,2026,6,2026-06,8583.0,290.0,7,7.0,1,1,1,3,16.07171953232134,77.78103468586683,2577.848940651714
Hanumakonda,2023,1,2023-01,1559.0,150.0,4,4.0,1,2,2,13,18.06227040848216,79.53282021082931,1656.7747108353926
Hanumakonda,2023,2,2023-02,1026.0,180.0,5,5.0,1,2,2,13,18.06227040848216,79.53282021082931,1656.7747108353926
Hanumakonda,2023,3,2023-03,1022.0,180.0,5,5.0,1,2,2,13,18.06227040848216,79.53282021082931,1656.7747108353926
Hanumakonda,2023,4,2023-04,776.0,210.0,6,5.0,1,2,3,13,18.06227040848216,79.53282021082931,1656.7747108353926
Hanumakonda,2023,5,2023-05,3268.0,210.0,6,6.0,1,2,3,13,18.06227040848216,79.53282021082931,1656.7747108353926
Hanumakonda,2023,6,2023-06,1301.0,205.0,6,6.0,1,2,3,13,18.06227040848216,79.53282021082931,1656.7747108353926
Hanumakonda,2023,7,2023-07,2072.0,235.0,7,6.0,1,2,3,13,18.06227040848216,79.53282021082931,1656.7747108353926
Hanumakonda,2023,8,2023-08,1955.0,235.0,7,7.0,1,2,3,13,18.06227040848216,79.53282021082931,1656.7747108353926
Hanumakonda,2023,9,2023-09,2359.0,235.0,7,7.0,1,2,3,13,18.06227040848216,79.53282021082931,1656.7747108353926
Hanumakonda,2023,10,2023-10,1881.0,235.0,7,7.0,1,2,3,13,18.06227040848216,79.53282021082931,1656.7747108353926
Hanumakonda,2023,11,2023-11,2591.0,235.0,7,7.0,1,2,3,13,18.06227040848216,79.53282021082931,1656.7747108353926
Hanumakonda,2023,12,2023-12,3719.0,265.0,8,8.0,1,2,4,13,18.06227040848216,79.53282021082931,1656.7747108353926
Hanumakonda,2024,1,2024-01,3738.0,265.0,8,8.0,1,2,4,13,18.06227040848216,79.53282021082931,1656.7747108353926
Hanumakonda,2024,2,2024-02,3362.0,265.0,8,8.0,1,2,4,13,18.06227040848216,79.53282021082931,1656.7747108353926
Hanumakonda,2024,3,2024-03,4006.0,315.0,9,9.0,1,2,4,13,18.06227040848216,79.53282021082931,1656.7747108353926
Hanumakonda,2024,4,2024-04,3858.0,315.0,9,9.0,1,2,4,13,18.06227040848216,79.53282021082931,1656.7747108353926
Hanumakonda,2024,5,2024-05,5416.0,315.0,9,9.0,1,2,4,13,18.06227040848216,79.53282021082931,1656.7747108353926
Hanumakonda,2024,6,2024-06,4020.0,315.0,9,9.0,1,2,4,13,18.06227040848216,79.53282021082931,1656.7747108353926
Hanumakonda,2024,7,2024-07,3569.0,315.0,9,9.0,1,2,4,13,18.06227040848216,79.53282021082931,1656.7747108353926
Hanumakonda,2024,8,2024-08,4242.0,345.0,10,10.0,1,2,5,13,18.06227040848216,79.53282021082931,1656.7747108353926
Hanumakonda,2024,9,2024-09,5931.0,375.0,11,11.0,1,2,6,13,18.06227040848216,79.53282021082931,1656.7747108353926
Hanumakonda,2024,10,2024-10,4176.0,375.0,11,11.0,1,2,6,13,18.06227040848216,79.53282021082931,1656.7747108353926
Hanumakonda,2024,11,2024-11,7243.0,375.0,11,11.0,1,2,6,13,18.06227040848216,79.53282021082931,1656.7747108353926
Hanumakonda,2024,12,2024-12,6911.0,375.0,11,11.0,1,2,6,13,18.06227040848216,79.53282021082931,1656.7747108353926
Hanumakonda,2025,1,2025-01,9961.0,375.0,11,11.0,1,2,6,13,18.06227040848216,79.53282021082931,1656.7747108353926
Hanumakonda,2025,2,2025-02,11133.0,428.0,12,12.0,1,2,6,13,18.06227040848216,79.53282021082931,1656.7747108353926
Hanumakonda,2025,3,2025-03,8103.0,428.0,12,12.0,1,2,6,13,18.06227040848216,79.53282021082931,1656.7747108353926
Hanumakonda,2025,4,2025-04,10322.0,481.0,13,12.0,1,2,6,13,18.06227040848216,79.53282021082931,1656.7747108353926
Hanumakonda,2025,5,2025-05,15766.0,634.053,17,16.0,1,2,6,13,18.06227040848216,79.53282021082931,1656.7747108353926
Hanumakonda,2025,6,2025-06,16364.0,790.0,19,19.0,1,2,6,13,18.06227040848216,79.53282021082931,1656.7747108353926
Hanumakonda,2025,7,2025-07,9387.0,790.0,19,19.0,1,2,6,13,18.06227040848216,79.53282021082931,1656.7747108353926
Hanumakonda,2025,8,2025-08,13155.0,790.0,19,19.0,1,2,6,13,18.06227040848216,79.53282021082931,1656.7747108353926
Hanumakonda,2025,9,2025-09,17041.0,869.0,20,20.0,1,2,6,13,18.06227040848216,79.53282021082931,1656.7747108353926
Hanumakonda,2025,10,2025-10,21314.0,1037.0,23,21.0,1,2,6,13,18.06227040848216,79.53282021082931,1656.7747108353926
